District Name;Constituency Name;;Ward Name;Centre Code;Centre Name;Polling Station;Number Of Registred Voters;Null And Void;Total Number Voted;"LAZARUS
CHAKWERA (MCP)";"PETER  DOMINICO SINOSI DRIVER
KUWANI (MMD)";"ARTHUR PETER
MUTHARIKA (DPP)"
;;;;;;PS4;3,811;5;526;252;3;266
;;;South Lunzu;21141;Namilango school;PS1;7,332;5;590;310;3;272
;;;;;;PS2;7,332;2;535;274;5;254
;;;;;;PS3;7,332;3;583;287;7;286
;;;;;;PS4;7,332;2;592;322;1;267
;;;;;;PS5;7,332;4;577;273;2;298
;;;;;;PS6;7,332;2;626;365;3;256
;;;;;;PS7;7,332;3;615;331;2;279
;;;;;;PS8;7,332;2;582;276;3;301
;;;;21142;South Lunzu School;PS1;4,953;4;678;403;4;267
;;;;;;PS2;4,953;1;670;374;3;292
;;;;;;PS3;4,953;5;669;378;4;282
;;;;;;PS4;4,953;2;705;445;4;254
;;;;;;PS5;4,953;1;703;381;2;319
;;;;21143;South Lunzu CDSS;PS1;2,367;3;501;299;4;195
;;;;;;PS2;2,367;4;553;326;5;218
;;;;;;PS3;2,367;1;552;344;4;203
;Blantyre West;;Chilangoma;21144;Muonekera II J P School;PS1;477;3;209;45;8;153
;;;;21145;Kachanga School;PS1;3,270;5;530;284;1;240
;;;;;;PS2;3,270;0;543;331;3;209
;;;;;;PS3;3,270;0;528;299;1;228
;;;;;;PS4;3,270;1;521;318;2;200
;;;;21146;Chigombe School;PS1;771;4;426;34;2;386
;;;;21147;Chigumukire School;PS1;1,766;7;421;119;6;289
;;;;;;PS2;1,766;1;444;136;2;305
;;;;21148;Chilangoma School;PS1;960;4;493;79;3;407
;;;;21149;Chimembe School;PS1;824;6;340;54;5;275
;;;;21150;Chilingani II School;PS1;944;7;405;66;3;329
;;;;21151;Dziwe School;PS1;1,171;5;329;55;1;268
;;;;;;PS2;1,171;7;321;51;2;261
;;;;21152;Kachere I School;PS1;1,032;1;208;18;3;186
;;;;;;PS2;1,032;1;229;28;2;198
;;;;21153;Nankuyu School;PS1;817;6;440;34;1;399
;;;;21154;Khombwe School;PS1;2,188;1;324;39;3;281
;;;;;;PS2;2,188;5;309;33;2;269
;;;;;;PS3;2,188;4;317;43;2;268
;;;;21155;Maliya School;PS1;923;5;509;68;4;432
;;;;21156;Michiru School;PS1;1,685;5;365;91;2;267
;;;;;;PS2;1,685;2;338;104;4;228
;;;;21157;Milala School;PS1;570;7;301;42;1;251
;;;;21158;Mpachika Clinic;PS1;740;3;352;45;9;295
;;;;21159;Mtengowambalame School;PS1;761;2;395;119;2;272
;;;;21160;Nkhalango School;PS1;891;8;419;86;4;321
;;;;21161;Nkula School;PS1;1,012;0;287;130;3;154
;;;;;;PS2;1,012;0;279;125;3;151
;;;;21162;Khungulu school;PS1;1,021;4;280;42;2;232
;;;;;;PS2;1,021;0;282;52;4;226
;;;;21184;Macheka School;PS1;862;3;409;95;3;308
;;;;21185;Namitalala School;PS1;384;0;217;35;2;180
;;;;21186;Malowa school;PS1;694;6;340;37;6;291
;;;Chikowa;21163;Mkomadzi School;PS1;971;11;476;56;4;405
;;;;21164;Mbengwe School;PS1;272;0;107;20;1;86
;;;;21165;Andiseni School;PS1;1,926;8;418;103;0;307
;;;;;;PS2;1,926;10;447;78;4;355
;;;;21166;Mchenga School;PS1;778;1;377;37;1;338
;;;;21167;Chikowa Court;PS1;830;19;531;67;4;441
;;;;21168;Chikuli School;PS1;2,122;6;433;64;2;361
;;;;;;PS2;2,122;9;451;75;1;366
;;;;;;PS3;2,122;4;430;76;3;347
;;;;21169;Imbwa Trading Centre;PS1;264;0;122;8;0;114
;;;;21170;Makanjira School;PS1;540;4;182;26;2;150
;;;;21171;Dzunga school;PS1;641;7;426;39;3;377
;;;;21172;Gumeni School;PS1;350;0;145;15;1;129
;;;;21173;Dzungwi School;PS1;321;7;164;16;3;138
;;;;21174;Likongwe Trading Centre;PS1;484;4;185;11;1;169
;;;;21175;Mpatseabwire Primary Sch;PS1;233;4;101;9;3;85
;;;;21176;Nafisi Primary School;PS1;549;5;271;24;5;237
;;;;21177;Tedzani School;PS1;515;0;227;146;3;78
;;;;21178;Mdidi School;PS1;309;1;187;21;2;163
;;;;21187;Nkaladzi School;PS1;527;9;302;23;0;270
;;;;21188;Namwina school;PS1;586;4;237;24;1;208
;;;;21189;Chiguma school;PS1;426;6;163;15;1;141
;;;;21190;Katambazolo school;PS1;424;4;117;31;6;76
Mwanza;Mwanza Central;;Khudze;22001;Mphande Primary School;PS1;3,670;2;547;345;0;200
;;;;;;PS2;3,670;2;549;355;3;189
;;;;;;PS3;3,670;1;570;342;4;223
;;;;;;PS4;3,670;0;564;354;5;205
;;;;22002;Chidoole Primary School;PS1;1,776;2;513;246;10;255
;;;;;;PS2;1,776;3;477;218;7;249
;;;;22003;Mwanza ADMARC;PS1;473;0;232;68;3;161
;;;;22004;Mwanza Secondary School;PS1;1,444;3;433;252;6;172
;;;;;;PS2;1,444;1;416;223;6;186
;;;;22005;Kunenekude Health Centre/Chizumbi Sch;PS1;1,173;0;327;144;9;174
;;;;;;PS2;1,173;3;333;146;7;177
;;;;22006;Kanjedza Primary School;PS1;1,199;0;295;102;8;185
;;;;;;PS2;1,199;1;283;114;1;167
;;;;22007;Namiwawa Primary School;PS1;720;1;281;105;9;166
;;;;22008;Mwanza Prison;PS1;867;2;467;266;4;195
;;;;22009;Khudze Primary School;PS1;1,047;1;229;142;6;80
;;;;;;PS2;1,047;3;239;150;6;80
;;;;22010;Mphingwi Primary School;PS1;980;1;283;91;2;189
;;;;22014;Mphete Primary School;PS1;873;2;344;217;8;117
;;;;22035;Tsenga School;PS1;1,430;3;399;223;4;169
;;;;;;PS2;1,430;1;390;218;4;167
;;;;22036;Samu Clinic;PS1;789;0;123;49;7;67
;;;Mitseche;22011;Futsa Primary School;PS1;1,873;3;306;168;8;127
;;;;;;PS2;1,873;4;256;159;8;85
;;;;22012;Michiru Primary School;PS1;1,222;3;242;70;4;165
;;;;;;PS2;1,222;3;208;52;3;150
;;;;22013;Mwembezi Primary School;PS1;1,107;7;179;65;4;103
;;;;;;PS2;1,107;2;175;51;4;118
;;;;22015;Sanjika Primary School;PS1;850;7;328;89;8;224
;;;;22016;Kachere Primary School;PS1;485;3;218;88;4;123
;;;;22017;Galafa Village Clinic/Galafa J;PS1;333;1;97;18;3;75
;;;;22037;Namisi School;PS1;537;1;226;70;6;149
;;;;22038;Mteka School;PS1;353;0;129;28;2;99
;;;;22039;Dzeyo School;PS1;1,434;9;346;155;3;179
;;;;;;PS2;1,434;0;364;172;3;189
;Mwanza West;;Thambani;22018;Tsupe Primary School;PS1;1,478;1;366;151;4;210
;;;;;;PS2;1,478;3;343;148;6;186
;;;;22019;Muwale Primary School;PS1;1,237;1;231;86;3;141
;;;;;;PS2;1,237;1;196;72;2;121
;;;;22020;Phanda Primary School;PS1;1,377;2;257;158;3;94
;;;;;;PS2;1,377;2;258;154;2;100
;;;;22021;Thambani Primary School;PS1;1,090;3;293;97;3;190
;;;;;;PS2;1,090;0;278;94;4;180
;;;;22022;Kaponyatola Primary School;PS1;392;3;220;66;4;147
;;;;22023;Kalanga Primary School;PS1;1,008;0;255;77;3;175
;;;;;;PS2;1,008;1;239;86;3;149
;;;;22024;Chisambang'ombe;PS1;1,019;0;194;92;3;99
;;;;;;PS2;1,019;2;174;89;1;82
;;;;22040;Malowa School;PS1;948;9;477;63;4;401
;;;;22041;Chete School;PS1;1,089;1;162;63;0;98
;;;;;;PS2;1,089;1;166;56;1;108
;;;Mpandadzi;22025;Mwanza Primary School;PS1;1,768;2;495;195;4;294
;;;;;;PS2;1,768;8;495;172;6;309
;;;;22026;"Ching""ombe Primary School";PS1;854;3;430;247;6;174
;;;;22027;Mtsamika Primary School;PS1;924;5;496;128;8;355
;;;;22028;Kadoole Primary School;PS1;1,064;4;267;58;5;200
;;;;;;PS2;1,064;3;290;47;5;235
;;;;22029;Lipongwe Primary School;PS1;2,963;5;593;223;6;359
;;;;;;PS2;2,963;8;563;207;5;343
;;;;;;PS3;2,963;2;580;224;11;343
;;;;22030;Thawale Primary School;PS1;1,796;8;383;123;7;245
;;;;;;PS2;1,796;4;419;141;11;263
;;;;22031;Mpandadzi Primary School;PS1;1,453;3;200;89;2;106
;;;;;;PS2;1,453;2;197;92;1;102
;;;;22032;Maye Primary School;PS1;846;4;283;91;6;182
;;;;22033;Mkantho Primary School;PS1;1,038;3;272;66;8;195
;;;;;;PS2;1,038;4;290;63;11;212
;;;;22034;Mpira Primary School;PS1;579;5;183;82;7;89
;;;;22042;Milore School;PS1;749;2;244;101;2;139
Neno;Neno South;;Lisungwi;23001;Lisungwi School;PS1;1,484;1;456;158;4;293
;;;;;;PS2;1,484;2;458;141;3;312
;;;;23002;Matope School;PS1;859;5;455;119;2;329
;;;;23003;Malimba School;PS1;1,377;3;329;92;9;225
;;;;;;PS2;1,377;0;348;83;8;257
;;;;23004;Kholombidzo School;PS1;569;5;316;56;3;252
;;;;23005;Dzundu School;PS1;2,812;0;502;225;0;277
;;;;;;PS2;2,812;1;537;228;1;307
;;;;;;PS3;2,812;1;505;215;2;287
;;;;23006;Kasenjere School;PS1;633;1;395;65;1;328
;;;;23007;Mkavu School;PS1;922;27;487;90;10;360
;;;;23008;Mwetang'ombe School;PS1;850;9;360;36;4;311
;;;;23009;Naminjale School;PS1;755;1;318;80;2;235
;;;;23010;Mulonde School;PS1;347;3;180;30;3;144
;;;;23011;Nsawedza School;PS1;872;2;496;72;4;418
;;;;23012;Mpunga School;PS1;289;4;61;19;1;37
;;;;23013;Midzemba School;PS1;1,106;0;226;58;2;166
;;;;;;PS2;1,106;1;185;56;4;124
;;;;23014;Nchena School;PS1;548;0;198;69;7;122
;;;;23015;Nkhombe School;PS1;1,251;3;374;54;2;315
;;;;;;PS2;1,251;7;373;50;2;314
;;;;23016;Mapanga School;PS1;871;7;572;76;6;483
;;;;23017;Tsanjalamwimba School;PS1;714;5;415;29;4;377
;;;;23018;Thima School;PS1;344;2;222;55;4;161
;;;;23019;Luwani;PS1;597;10;234;63;4;157
;;;;;;PS2;597;0;86;39;0;47
;;;;23020;Kadansana School;PS1;617;1;310;82;2;225
;;;;23021;Kasupe School;PS1;922;4;527;47;4;472
;;;;23057;St Johns Certified;PS1;537;7;313;36;1;269
;;;;23058;Mwazolo Certified;PS1;214;0;124;84;4;36
;;;;23059;Nkhande School;PS1;517;7;314;36;2;269
;;;Ligowe;23022;Chifunga School;PS1;1,476;4;399;77;4;314
;;;;;;PS2;1,476;4;420;74;1;341
;;;;23023;Chidokowe School;PS1;1,045;6;285;107;14;158
;;;;;;PS2;1,045;6;298;101;7;184
;;;;23024;Chididi School;PS1;814;9;530;57;16;448
;;;;23025;Ligowe School;PS1;2,229;5;480;128;6;341
;;;;;;PS2;2,229;4;493;115;4;370
;;;;;;PS3;2,229;4;519;131;2;382
;;;;23026;Mlindi School;PS1;550;5;286;38;4;239
;;;;23027;Ntayanyemba School;PS1;601;5;379;75;4;295
;;;;23028;Chuluchamankhwala School;PS1;561;3;344;60;9;272
;;;;23029;Mkomaliwilo Primary School;PS1;687;1;333;35;12;285
;;;;23030;Makali School;PS1;660;6;356;22;3;325
;;;;23031;Chimbamira School;PS1;773;0;334;35;1;298
;;;;23032;Chipindu School;PS1;380;2;153;61;1;89
;;;;23060;Muwanga Okhota School;PS1;796;14;586;58;6;508
;;;;23061;Aphingo School;PS1;337;5;213;25;9;174
;;;;23062;Mkwirira School;PS1;919;5;628;93;10;520
;;;;23063;Chigona School;PS1;408;1;235;26;4;204
;;;;23064;Khokole Primary School;PS1;112;0;56;7;1;48
;;;;23065;Jimbe School;PS1;410;7;240;37;3;193
;Neno North;;Chilimbondo;23033;Mangadzi School;PS1;1,151;1;176;42;2;131
;;;;;;PS2;1,151;4;165;32;2;127
;;;;23034;Chitimbe School;PS1;1,410;1;192;73;2;116
;;;;;;PS2;1,410;3;182;64;5;110
;;;;23035;Nsambi School;PS1;1,161;5;264;25;1;233
;;;;;;PS2;1,161;2;230;29;0;199
;;;;23036;Chawe School;PS1;959;11;382;44;4;323
;;;;23037;Chilimbondo School;PS1;976;6;458;109;10;333
;;;;23038;Neno Mission;PS1;960;2;538;191;5;340
;;;;23039;Nchokadala School;PS1;758;9;425;59;3;354
;;;;23040;Mchenga School;PS1;1,149;12;258;33;6;207
;;;;;;PS2;1,149;6;274;41;6;221
;;;;23041;Thumba School;PS1;622;4;265;60;3;198
;;;;23042;Thava School;PS1;285;2;125;15;4;104
;;;;23043;Mwadzi School;PS1;647;9;338;61;3;265
;;;;23044;Mpimbi Junior Sch;PS1;617;16;273;65;28;164
;;;;23045;Kamoto School;PS1;805;4;437;84;3;346
;;;;23066;Chikonde II School;PS1;436;3;280;58;2;217
;;;;23067;Mankhamba School;PS1;537;3;196;43;2;148
;;;;23068;Kachere School;PS1;526;5;248;61;3;179
;;;;23069;Chitika School;PS1;288;2;159;34;1;122
;;;Chikonde;23046;Chikonde School;PS1;2,925;5;608;295;3;305
;;;;;;PS2;2,925;2;597;276;4;315
;;;;;;PS3;2,925;5;644;306;3;330
;;;;23047;Chiwambe School;PS1;824;9;397;67;4;317
;;;;23048;Mlemeka School;PS1;1,224;3;300;54;2;241
;;;;;;PS2;1,224;4;316;58;2;252
;;;;23049;Chiuli School;PS1;736;5;345;63;7;270
;;;;23050;Matandani School;PS1;905;5;401;83;4;309
;;;;23051;Nsenjere School;PS1;275;0;110;36;1;73
;;;;23052;Monekera School;PS1;236;2;107;18;2;85
;;;;23053;Mfunda School;PS1;464;7;198;28;5;158
;;;;23054;Nanzanga School;PS1;765;4;384;74;2;304
;;;;23055;Kalitera School;PS1;631;3;313;26;3;281
;;;;23056;Kaponda School;PS1;820;8;453;140;1;304
Thyolo;Thyolo North;;Makungwa;24001;Kankhomba School;PS1;3,101;12;534;38;1;483
;;;;;;PS2;3,101;17;574;46;3;508
;;;;;;PS3;3,101;6;538;34;0;498
;;;;;;PS4;3,101;20;551;31;3;497
;;;;24002;Thunga School;PS1;3,156;5;575;36;1;533
;;;;;;PS2;3,156;2;592;40;3;547
;;;;;;PS3;3,156;12;595;52;2;529
;;;;;;PS4;3,156;5;577;53;2;517
;;;;24003;Bvumbwe  Model School;PS1;2,125;6;454;45;3;400
;;;;;;PS2;2,125;4;476;33;2;437
;;;;;;PS3;2,125;3;480;35;3;439
;;;;24005;Kapsyepsye School;PS1;789;13;461;74;5;369
;;;;24006;Nkaombe School;PS1;2,375;11;627;22;2;592
;;;;;;PS2;2,375;8;578;21;4;545
;;;;;;PS3;2,375;15;605;22;5;563
;;;;24007;Chitengu School;PS1;1,845;29;734;39;4;662
;;;;;;PS2;1,845;4;688;46;4;634
;;;;24009;Chisawani School;PS1;3,430;4;547;142;1;400
;;;;;;PS2;3,430;8;533;150;3;372
;;;;;;PS3;3,430;4;536;165;3;364
;;;;;;PS4;3,430;5;523;163;2;353
;;;;;;PS5;3,430;0;109;42;4;63
;;;;24011;Naming'omba School;PS1;937;3;580;65;3;509
;;;;24013;Chiriza School;PS1;1,899;2;632;50;5;575
;;;;;;PS2;1,899;9;609;69;4;527
;;;;24014;Chinkwende School;PS1;1,583;4;547;30;1;512
;;;;;;PS2;1,583;3;558;28;1;526
;;;;24015;Mpeni School;PS1;863;12;671;49;5;605
;;;;24147;Chikapa primary school;PS1;1,172;4;469;34;7;424
;;;;;;PS2;1,172;7;450;38;1;404
;;;Mikolongwe;24004;Nyambalo School;PS1;2,067;9;469;56;2;402
;;;;;;PS2;2,067;2;434;63;2;367
;;;;;;PS3;2,067;4;461;75;1;381
;;;;24008;Machemba School;PS1;1,685;4;547;57;2;484
;;;;;;PS2;1,685;4;606;59;2;541
;;;;24010;Mphedzu School;PS1;1,806;12;652;65;1;574
;;;;;;PS2;1,806;11;663;62;1;589
;;;;24012;Bvumbwe CDSS;PS1;1,273;11;437;51;5;370
;;;;;;PS2;1,273;3;427;49;3;372
;;;;24016;Namachira School;PS1;2,771;6;610;31;3;570
;;;;;;PS2;2,771;8;643;50;4;581
;;;;;;PS3;2,771;29;633;38;1;565
;;;;24017;Kalimbuka School;PS1;3,231;9;626;27;4;586
;;;;;;PS2;3,231;6;606;26;0;574
;;;;;;PS3;3,231;16;594;28;1;549
;;;;;;PS4;3,231;8;627;28;3;588
;;;;24018;Chamasowa School;PS1;2,685;5;681;16;1;659
;;;;;;PS2;2,685;9;681;11;2;659
;;;;;;PS3;2,685;14;706;18;3;671
;;;;24019;Kwanjana School;PS1;1,781;15;638;30;4;589
;;;;;;PS2;1,781;22;636;30;4;580
;;;;24020;Ntundama School;PS1;1,838;12;641;33;1;595
;;;;;;PS2;1,838;10;629;36;5;578
;;;;24021;Naphiyo School;PS1;1,586;9;577;23;5;540
;;;;;;PS2;1,586;5;550;24;0;521
;;;;24022;Nang'ombe School;PS1;2,584;15;669;17;0;637
;;;;;;PS2;2,584;17;671;13;3;638
;;;;;;PS3;2,584;3;627;10;0;614
;;;;24023;Namatunu Court;PS1;1,119;23;412;19;1;369
;;;;;;PS2;1,119;15;388;19;1;353
;;;;24024;Namaona School;PS1;2,515;15;646;22;1;608
;;;;;;PS2;2,515;9;636;22;1;604
;;;;;;PS3;2,515;7;655;22;3;623
;;;;24148;Ligowe School;PS1;3,021;8;494;137;1;348
;;;;;;PS2;3,021;9;509;136;0;364
;;;;;;PS3;3,021;2;508;131;2;373
;;;;;;PS4;3,021;8;506;129;1;368
;;;;24149;Nahache School;PS1;723;3;522;42;1;476
;;;;24150;Chinamuhuru HQ;PS1;1,211;5;468;22;2;439
;;;;;;PS2;1,211;2;472;13;0;457
;Thyolo West;;Masenjere;24025;Mankhamba I School;PS1;1,662;7;568;37;5;519
;;;;;;PS2;1,662;9;554;66;1;478
;;;;24026;Mpenda School;PS1;760;5;419;137;6;271
;;;;24027;Chithebe School;PS1;1,787;1;609;85;3;520
;;;;;;PS2;1,787;7;526;83;5;431
;;;;24028;Chiguma School;PS1;862;5;452;95;9;343
;;;;24029;Puteni School;PS1;1,327;3;305;57;10;235
;;;;;;PS2;1,327;3;270;56;4;207
;;;;24030;Wilison School;PS1;1,005;7;313;133;19;154
;;;;;;PS2;1,005;4;317;135;13;165
;;;;24031;Mankhamba II School;PS1;988;5;600;63;5;527
;;;;24032;Folopensi School;PS1;1,113;12;293;101;5;175
;;;;;;PS2;1,113;5;313;117;8;183
;;;;24033;Horace School;PS1;722;11;432;29;2;390
;;;;24034;Manthimba School;PS1;1,042;2;325;64;3;256
;;;;;;PS2;1,042;5;303;73;1;224
;;;;24151;Nkokachombwe School;PS1;485;4;215;20;1;190
;;;Didi;24035;Maonga School;PS1;2,218;5;574;40;5;524
;;;;;;PS2;2,218;13;578;23;2;540
;;;;;;PS3;2,218;6;608;29;6;567
;;;;24036;Didi School;PS1;2,899;13;499;143;11;332
;;;;;;PS2;2,899;1;466;129;9;327
;;;;;;PS3;2,899;11;502;131;16;344
;;;;24037;Mapanga School;PS1;1,520;7;440;101;5;327
;;;;;;PS2;1,520;3;420;82;3;332
;;;;24038;Kalintulo School;PS1;1,581;12;632;32;4;584
;;;;;;PS2;1,581;10;610;36;6;558
;;;;24039;Nkhwali School;PS1;1,489;15;387;22;7;343
;;;;;;PS2;1,489;26;362;19;6;311
;;;;24040;Chinsikha School;PS1;1,855;3;555;122;9;421
;;;;;;PS2;1,855;2;567;145;6;414
;;;;24152;Mbendera School;PS1;755;3;399;137;6;253
;Thyolo Central;;Khonjeni;24041;Kapichi School;PS1;1,817;15;671;33;2;621
;;;;;;PS2;1,817;11;653;39;4;599
;;;;24042;Mitengo School;PS1;2,783;16;670;34;5;615
;;;;;;PS2;2,783;13;673;42;4;614
;;;;;;PS3;2,783;6;672;50;0;616
;;;;24043;Makapwa School;PS1;1,048;2;308;26;2;278
;;;;;;PS2;1,048;5;326;18;1;302
;;;;24044;Mikate School;PS1;1,797;23;655;25;6;601
;;;;;;PS2;1,797;21;637;34;5;577
;;;;24045;Chikolombe School;PS1;1,600;8;575;26;3;538
;;;;;;PS2;1,600;2;596;38;2;554
;;;;24046;Chididi School;PS1;1,133;3;411;17;3;388
;;;;;;PS2;1,133;6;384;14;2;362
;;;;24047;Kumadzi School;PS1;1,068;5;395;14;2;374
;;;;;;PS2;1,068;7;401;21;1;372
;;;;24048;Namfukwe School;PS1;1,714;10;594;34;0;550
;;;;;;PS2;1,714;13;598;23;2;560
;;;;24049;Khave School;PS1;2,060;6;445;28;8;403
;;;;;;PS2;2,060;5;470;37;2;426
;;;;;;PS3;2,060;14;433;24;3;392
;;;;24153;Mberenga School;PS1;801;15;604;45;5;539
;;;;24154;Khonjeni School;PS1;2,402;3;598;37;4;554
;;;;;;PS2;2,402;10;597;53;3;531
;;;;;;PS3;2,402;4;601;38;5;554
;;;;24155;Mafisi Estate;PS1;1,100;6;424;28;2;388
;;;;;;PS2;1,100;11;406;15;0;380
;;;;24160;Methiwa school;PS1;1,458;10;564;30;4;520
;;;;;;PS2;1,458;3;535;31;1;500
;;;Nchima;24050;Namileme School;PS1;1,991;11;690;14;4;661
;;;;;;PS2;1,991;15;706;9;1;681
;;;;24051;Nansato School;PS1;2,795;13;705;57;2;633
;;;;;;PS2;2,795;8;736;51;4;673
;;;;;;PS3;2,795;17;708;37;6;648
;;;;24052;Nachipere School;PS1;4,356;9;524;96;0;419
;;;;;;PS2;4,356;4;516;75;1;436
;;;;;;PS3;4,356;8;541;55;0;478
;;;;;;PS4;4,356;9;503;87;1;406
;;;;;;PS5;4,356;17;535;75;0;443
;;;;;;PS6;4,356;3;596;188;1;404
;;;;24053;Mpinji School;PS1;3,024;9;542;87;2;444
;;;;;;PS2;3,024;8;557;81;1;467
;;;;;;PS3;3,024;5;556;84;2;465
;;;;;;PS4;3,024;14;551;98;3;436
;;;;24054;Chelewani School;PS1;1,827;16;613;36;4;557
;;;;;;PS2;1,827;13;597;29;2;553
;;;;24055;Thyolo  F.P  School;PS1;2,944;14;797;65;2;716
;;;;;;PS2;2,944;14;740;57;4;665
;;;;;;PS3;2,944;7;770;56;4;703
;;;;24056;Namitete School;PS1;2,400;14;624;22;1;587
;;;;;;PS2;2,400;10;631;30;0;591
;;;;;;PS3;2,400;13;626;33;3;577
;;;;24057;Thangadzuwa School;PS1;1,538;10;584;25;4;545
;;;;;;PS2;1,538;24;586;24;0;538
;;;;24058;Nankhulumbo School;PS1;1,809;21;719;36;5;657
;;;;;;PS2;1,809;4;723;40;8;671
;;;;24059;Loti School;PS1;1,026;7;344;7;1;329
;;;;;;PS2;1,026;2;353;7;0;344
;;;;24060;Nakambwe School;PS1;1,858;16;681;60;9;596
;;;;;;PS2;1,858;13;691;66;4;608
;;;;24061;Nchima School;PS1;2,097;10;550;38;2;500
;;;;;;PS2;2,097;4;558;45;2;507
;;;;;;PS3;2,097;16;535;39;1;479
;;;;24156;Mikundi School;PS1;359;10;258;17;1;230
;;;;24157;Namiyanga School;PS1;1,222;14;455;12;0;429
;;;;;;PS2;1,222;16;440;14;1;409
;;;;24159;Mbandanga school;PS1;2,427;7;657;24;4;622
;;;;;;PS2;2,427;16;666;28;1;621
;;;;;;PS3;2,427;22;664;42;2;598
;Thyolo South;;Thekerani;24062;Thekerani School;PS1;2,323;1;575;28;0;546
(Thekerani);;;;;;;;;;;;
;;;;;;PS2;2,323;3;554;33;1;517
;;;;;;;;;;;;
;;;;;;PS3;2,323;8;543;25;1;509
;;;;24063;Mathiya School;PS1;1,439;4;545;13;0;528
;;;;;;PS2;1,439;2;534;11;1;520
;;;;24064;Gombe School;PS1;2,294;9;560;15;2;534
;;;;;;PS2;2,294;13;566;13;3;537
;;;;;;PS3;2,294;15;510;7;3;485
;;;;24065;Mwavi School;PS1;1,420;4;449;16;3;426
;;;;;;PS2;1,420;7;483;16;2;458
;;;;24066;Minguni School;PS1;1,604;19;425;9;4;393
;;;;;;PS2;1,604;5;389;11;3;370
;;;;24067;Thukuta  Court;PS1;712;4;439;11;0;424
;;;;24068;Nsanje School;PS1;1,608;20;509;12;3;474
;;;;;;PS2;1,608;6;499;12;2;479
;;;;24069;Mitembo School;PS1;1,447;21;539;17;4;497
;;;;;;PS2;1,447;10;504;7;6;481
;;;;24070;Ndayandika School;PS1;812;10;639;14;4;611
;;;;24071;Mphande  Court;PS1;1,730;8;644;13;1;622
;;;;;;PS2;1,730;13;626;16;2;595
;;;;24072;Malota School;PS1;704;8;489;11;2;468
;;;;24073;Namiwawa School;PS1;854;36;587;10;4;537
;;;;24161;Chizaka School;PS1;602;6;219;1;0;212
;;;;24162;Foti School;PS1;762;6;314;8;4;296
;;;;24163;Sambani School;PS1;937;17;657;22;4;614
;;;Mapanga;24074;Konzaalendo School;PS1;1,200;4;472;12;0;456
;;;;;;PS2;1,200;8;442;4;1;429
;;;;24075;Garineti School;PS1;1,498;24;412;14;2;372
;;;;;;PS2;1,498;28;418;7;6;377
;;;;24076;Ngomani School;PS1;1,483;16;503;5;2;480
;;;;;;PS2;1,483;15;521;22;1;483
;;;;24077;Mulonda School;PS1;1,311;6;403;19;2;376
;;;;;;PS2;1,311;4;435;9;0;422
;;;;24078;Milole School;PS1;1,625;7;643;8;2;626
;;;;;;PS2;1,625;5;634;3;3;623
;;;;24079;Mabuwa School;PS1;1,594;1;618;10;1;606
;;;;;;PS2;1,594;4;603;13;3;583
;;;;24080;Kamba School;PS1;909;5;560;14;3;538
;;;;24081;Chipho School;PS1;1,551;14;352;10;3;325
;;;;;;PS2;1,551;12;327;13;4;298
;;;;24164;Mapanga Court;PS1;1,287;3;475;9;2;461
;;;;;;PS2;1,287;3;467;12;3;449
;;;;24165;Zimbiri School;PS1;794;2;472;9;3;458
;Thyolo East;;Mangunda;24082;Lomola School;PS1;834;4;654;26;2;622
;;;;24083;Mikombe School;PS1;2,261;8;546;37;1;500
;;;;;;PS2;2,261;10;541;29;4;498
;;;;;;PS3;2,261;8;511;33;5;465
;;;;24084;Nthulo School;PS1;1,357;14;549;25;3;507
;;;;;;PS2;1,357;10;543;27;1;505
;;;;24085;Kadzuwa School;PS1;1,981;17;745;25;3;700
;;;;;;PS2;1,981;8;743;21;2;712
;;;;24086;Mwitere School;PS1;1,385;10;558;39;1;508
;;;;;;PS2;1,385;2;547;23;2;520
;;;;24087;Milonga School;PS1;3,062;2;597;14;0;581
;;;;;;PS2;3,062;7;605;15;1;582
;;;;;;PS3;3,062;13;588;15;2;558
;;;;;;PS4;3,062;9;574;9;3;553
;;;;24088;Gunda School;PS1;1,401;7;543;13;3;520
;;;;;;PS2;1,401;7;535;17;2;509
;;;;24089;Mangunda Court;PS1;1,344;5;486;39;2;440
;;;;;;PS2;1,344;6;462;33;2;421
;;;;24166;Nameta School;PS1;2,000;7;722;15;1;699
;;;;;;PS2;2,000;12;708;25;1;670
;;;;24167;Makande School;PS1;1,162;2;290;35;2;251
;;;;;;PS2;1,162;0;279;19;0;260
;;;;;;PS3;1,162;1;133;27;0;105
;;;;24168;Mikalati School;PS1;1,046;8;428;19;1;400
;;;;;;PS2;1,046;5;386;13;1;367
;;;;24169;Matumbo School;PS1;1,225;3;482;11;1;467
;;;;;;PS2;1,225;8;495;19;0;468
;;;;24170;Ntawa School;PS1;1,582;4;609;34;0;571
;;;;;;PS2;1,582;3;609;30;2;574
;;;Muonekera;24090;Goliati School;PS1;6,036;5;680;28;2;645
;;;;;;PS2;6,036;10;698;16;1;671
;;;;;;PS3;6,036;8;692;28;1;655
;;;;;;PS4;6,036;29;690;20;4;637
;;;;;;PS5;6,036;6;691;29;4;652
;;;;;;PS6;6,036;17;702;31;5;649
;;;;;;PS7;6,036;14;729;30;1;684
;;;;24091;January School;PS1;3,130;14;639;18;2;605
